user_id,country,kyc_level,account_created_time,vip_level
U01217,SG,NONE,2026-01-25 11:05:47.477577,NORMAL
U01218,SG,BASIC,2025-12-15 11:05:47.477579,NORMAL
U01219,JP,BASIC,2025-08-21 11:05:47.477580,NORMAL
U01220,UK,FULL,2026-01-13 11:05:47.477582,NORMAL
U01221,UK,INTERMEDIATE,2026-02-24 11:05:47.477583,NORMAL
U01222,AU,NONE,2026-03-19 11:05:47.477585,NORMAL
U01223,US,FULL,2026-01-13 11:05:47.477586,NORMAL
U01224,FR,INTERMEDIATE,2026-05-18 11:05:47.477587,SILVER
U01225,CA,NONE,2025-11-05 11:05:47.477589,SILVER
U01226,US,FULL,2026-02-19 11:05:47.477590,NORMAL
U01227,US,INTERMEDIATE,2025-09-20 11:05:47.477592,NORMAL
U01228,FR,BASIC,2026-03-31 11:05:47.477593,NORMAL
U01229,AU,NONE,2025-11-26 11:05:47.477595,NORMAL
U01230,CA,BASIC,2026-01-18 11:05:47.477596,NORMAL
U01231,AU,NONE,2026-05-04 11:05:47.477598,NORMAL
U01232,UK,FULL,2026-02-01 11:05:47.477599,NORMAL
U01233,SG,FULL,2026-04-10 11:05:47.477601,NORMAL
U01234,CA,BASIC,2025-10-09 11:05:47.477602,NORMAL
U01235,JP,BASIC,2025-09-20 11:05:47.477603,NORMAL
U01236,FR,NONE,2025-11-07 11:05:47.477605,NORMAL
U01237,CA,INTERMEDIATE,2025-11-16 11:05:47.477606,NORMAL
U01238,FR,NONE,2026-01-02 11:05:47.477608,NORMAL
U01239,FR,FULL,2026-03-21 11:05:47.477609,NORMAL
U01240,US,BASIC,2025-11-02 11:05:47.477610,NORMAL
U01241,SG,NONE,2025-12-06 11:05:47.477612,NORMAL
U01242,JP,BASIC,2026-05-19 11:05:47.477613,SILVER
U01243,US,INTERMEDIATE,2026-01-19 11:05:47.477615,NORMAL
U01244,DE,FULL,2026-04-20 11:05:47.477616,NORMAL
U01245,JP,BASIC,2025-12-28 11:05:47.477617,NORMAL
U01246,DE,FULL,2025-09-21 11:05:47.477619,NORMAL
U01247,US,FULL,2026-04-04 11:05:47.477620,NORMAL
U01248,US,INTERMEDIATE,2025-09-19 11:05:47.477622,NORMAL
U01249,JP,INTERMEDIATE,2026-01-21 11:05:47.477623,NORMAL
U01250,US,NONE,2025-07-15 11:05:47.477625,NORMAL
U01251,FR,NONE,2026-01-28 11:05:47.477626,NORMAL
U01252,CA,BASIC,2025-07-18 11:05:47.477628,GOLD
U01253,UK,INTERMEDIATE,2025-09-28 11:05:47.477629,NORMAL
U01254,UK,BASIC,2025-08-14 11:05:47.477630,NORMAL
U01255,US,NONE,2025-10-24 11:05:47.477632,NORMAL
U01256,DE,INTERMEDIATE,2025-09-17 11:05:47.477633,NORMAL
U01257,US,INTERMEDIATE,2026-03-27 11:05:47.477635,NORMAL
U01258,DE,BASIC,2025-12-16 11:05:47.477636,PLATINUM
U01259,DE,NONE,2025-10-02 11:05:47.477637,NORMAL
U01260,US,INTERMEDIATE,2025-11-29 11:05:47.477639,NORMAL
U01261,CA,BASIC,2025-12-23 11:05:47.477640,NORMAL
U01262,JP,FULL,2025-12-02 11:05:47.477642,NORMAL
U01263,CA,INTERMEDIATE,2026-03-29 11:05:47.477643,GOLD
U01264,AU,BASIC,2025-12-29 11:05:47.477645,NORMAL
U01265,JP,BASIC,2026-04-06 11:05:47.477646,NORMAL
U01266,SG,FULL,2025-09-20 11:05:47.477648,PLATINUM
U01267,SG,INTERMEDIATE,2026-04-02 11:05:47.477649,NORMAL
U01268,UK,BASIC,2025-09-16 11:05:47.477651,NORMAL
U01269,US,INTERMEDIATE,2026-04-02 11:05:47.477652,SILVER
U01270,CA,INTERMEDIATE,2025-11-16 11:05:47.477654,NORMAL
U01271,DE,BASIC,2025-07-24 11:05:47.477655,NORMAL
U01272,SG,BASIC,2026-04-22 11:05:47.477656,NORMAL
U01273,DE,BASIC,2025-08-06 11:05:47.477658,NORMAL
U01274,US,INTERMEDIATE,2026-02-17 11:05:47.477659,NORMAL
U01275,SG,FULL,2025-10-14 11:05:47.477661,NORMAL
U01276,SG,FULL,2025-12-06 11:05:47.477662,NORMAL
U01277,SG,BASIC,2026-04-06 11:05:47.477663,NORMAL
U01278,US,INTERMEDIATE,2025-11-18 11:05:47.477665,GOLD
U01279,JP,BASIC,2026-02-22 11:05:47.477666,NORMAL
U01280,AU,INTERMEDIATE,2025-11-03 11:05:47.477668,SILVER
U01281,CA,FULL,2026-02-09 11:05:47.477669,NORMAL
U01282,CA,INTERMEDIATE,2025-08-08 11:05:47.477670,NORMAL
U01283,US,NONE,2025-08-27 11:05:47.477672,NORMAL
U01284,JP,FULL,2026-05-25 11:05:47.477673,PLATINUM
U01285,CA,NONE,2026-05-26 11:05:47.477675,NORMAL
U01286,CA,INTERMEDIATE,2025-11-02 11:05:47.477676,NORMAL
U01287,AU,BASIC,2026-01-20 11:05:47.477678,NORMAL
U01288,US,BASIC,2025-08-06 11:05:47.477679,NORMAL
U01289,AU,NONE,2025-07-20 11:05:47.477680,NORMAL
U01290,SG,BASIC,2026-04-19 11:05:47.477682,NORMAL
U01291,AU,NONE,2026-01-01 11:05:47.477683,NORMAL
U01292,JP,FULL,2025-08-17 11:05:47.477685,NORMAL
U01293,SG,NONE,2026-01-01 11:05:47.477686,NORMAL
U01294,FR,NONE,2025-10-28 11:05:47.477687,NORMAL
U01295,SG,FULL,2025-12-01 11:05:47.477689,NORMAL
U01296,SG,INTERMEDIATE,2026-05-24 11:05:47.477690,NORMAL
U01297,SG,BASIC,2026-03-31 11:05:47.477692,NORMAL
U01298,CA,INTERMEDIATE,2026-05-20 11:05:47.477693,NORMAL
U01299,DE,BASIC,2025-10-30 11:05:47.477695,NORMAL
U01300,JP,NONE,2026-04-09 11:05:47.477696,NORMAL
U01301,US,FULL,2026-02-06 11:05:47.477697,NORMAL
U01302,US,FULL,2025-10-03 11:05:47.477699,NORMAL
U01303,AU,FULL,2025-08-18 11:05:47.477700,NORMAL
U01304,US,BASIC,2026-05-06 11:05:47.477702,SILVER
U01305,JP,NONE,2026-01-24 11:05:47.477703,NORMAL
U01306,FR,NONE,2026-05-18 11:05:47.477705,NORMAL
U01307,DE,INTERMEDIATE,2026-05-30 11:05:47.477706,GOLD
U01308,UK,FULL,2026-05-21 11:05:47.477707,PLATINUM
U01309,DE,BASIC,2026-03-25 11:05:47.477709,GOLD
U01310,FR,NONE,2025-08-23 11:05:47.477710,NORMAL
U01311,FR,INTERMEDIATE,2026-01-13 11:05:47.477712,SILVER
U01312,CA,NONE,2026-05-12 11:05:47.477713,NORMAL
U01313,UK,INTERMEDIATE,2026-04-08 11:05:47.477715,NORMAL
U01314,JP,BASIC,2025-11-16 11:05:47.477716,NORMAL
U01315,UK,FULL,2026-04-21 11:05:47.477717,NORMAL
U01316,DE,FULL,2025-08-10 11:05:47.477719,NORMAL
U01317,DE,INTERMEDIATE,2026-01-04 11:05:47.477721,GOLD
U01318,AU,FULL,2025-08-05 11:05:47.477722,NORMAL
U01319,JP,INTERMEDIATE,2026-03-15 11:05:47.477723,GOLD
U01320,UK,NONE,2026-06-15 11:05:47.477725,NORMAL
U01321,JP,FULL,2026-04-16 11:05:47.477726,NORMAL
U01322,FR,BASIC,2025-12-27 11:05:47.477727,NORMAL
U01323,DE,INTERMEDIATE,2026-03-04 11:05:47.477729,NORMAL
U01324,DE,INTERMEDIATE,2026-01-09 11:05:47.477730,NORMAL
U01325,FR,INTERMEDIATE,2026-04-18 11:05:47.477732,NORMAL
U01326,US,BASIC,2025-08-28 11:05:47.477733,NORMAL
U01327,AU,FULL,2025-12-24 11:05:47.477735,NORMAL
U01328,SG,FULL,2025-07-20 11:05:47.477736,NORMAL
U01329,FR,FULL,2025-10-23 11:05:47.477737,NORMAL
U01330,US,INTERMEDIATE,2025-11-16 11:05:47.477739,NORMAL
U01331,US,BASIC,2026-01-05 11:05:47.477740,NORMAL
U01332,FR,NONE,2025-12-28 11:05:47.477742,GOLD
U01333,US,INTERMEDIATE,2026-01-23 11:05:47.477743,PLATINUM
U01334,SG,FULL,2025-07-30 11:05:47.477745,NORMAL
U01335,DE,INTERMEDIATE,2026-04-17 11:05:47.477746,NORMAL
U01336,CA,NONE,2026-01-27 11:05:47.477747,NORMAL
U01337,FR,FULL,2026-02-14 11:05:47.477749,SILVER
U01338,JP,INTERMEDIATE,2026-01-12 11:05:47.477750,NORMAL
U01339,US,BASIC,2025-12-06 11:05:47.477752,GOLD
U01340,US,FULL,2025-10-31 11:05:47.477753,GOLD
U01341,JP,INTERMEDIATE,2026-03-29 11:05:47.477754,GOLD
U01342,DE,INTERMEDIATE,2025-09-20 11:05:47.477756,NORMAL
U01343,SG,BASIC,2026-04-26 11:05:47.477757,NORMAL
U01344,CA,NONE,2025-10-23 11:05:47.477759,NORMAL
U01345,UK,INTERMEDIATE,2026-05-24 11:05:47.477760,NORMAL
U01346,UK,INTERMEDIATE,2026-05-23 11:05:47.477762,NORMAL
U01347,JP,INTERMEDIATE,2026-01-07 11:05:47.477763,NORMAL
U01348,DE,INTERMEDIATE,2026-01-20 11:05:47.477764,NORMAL
U01349,DE,BASIC,2026-04-16 11:05:47.477766,NORMAL
U01350,US,NONE,2026-04-18 11:05:47.477767,NORMAL
U01351,FR,INTERMEDIATE,2025-12-18 11:05:47.477769,NORMAL
U01352,JP,BASIC,2026-01-21 11:05:47.477770,NORMAL
U01353,FR,FULL,2025-08-06 11:05:47.477771,NORMAL
U01354,AU,NONE,2026-06-01 11:05:47.477773,NORMAL
U01355,UK,FULL,2026-05-19 11:05:47.477774,NORMAL
U01356,AU,INTERMEDIATE,2025-08-14 11:05:47.477776,NORMAL
U01357,UK,FULL,2026-03-06 11:05:47.477777,NORMAL
U01358,AU,NONE,2026-04-29 11:05:47.477778,NORMAL
U01359,AU,FULL,2025-07-21 11:05:47.477780,NORMAL
U01360,SG,INTERMEDIATE,2026-02-21 11:05:47.477781,GOLD
U01361,SG,INTERMEDIATE,2025-11-27 11:05:47.477783,NORMAL
U01362,AU,FULL,2025-12-31 11:05:47.477784,NORMAL
U01363,UK,INTERMEDIATE,2025-10-15 11:05:47.477786,NORMAL
U01364,DE,INTERMEDIATE,2026-03-20 11:05:47.477787,NORMAL
U01365,UK,FULL,2026-04-11 11:05:47.477788,SILVER
U01366,FR,NONE,2026-04-22 11:05:47.477790,NORMAL
U01367,AU,FULL,2025-09-16 11:05:47.477791,NORMAL
U01368,JP,BASIC,2026-02-13 11:05:47.477792,GOLD
U01369,UK,INTERMEDIATE,2025-12-01 11:05:47.477794,NORMAL
U01370,CA,FULL,2025-08-17 11:05:47.477795,NORMAL
U01371,JP,BASIC,2025-12-22 11:05:47.477797,NORMAL
U01372,AU,NONE,2026-05-07 11:05:47.477798,NORMAL
U01373,FR,NONE,2025-10-21 11:05:47.477799,SILVER
U01374,DE,FULL,2026-03-17 11:05:47.477801,NORMAL
U01375,CA,INTERMEDIATE,2026-04-21 11:05:47.477802,NORMAL
U01376,UK,BASIC,2026-05-15 11:05:47.477804,SILVER
U01377,US,BASIC,2025-08-22 11:05:47.477805,NORMAL
U01378,DE,FULL,2025-10-27 11:05:47.477806,NORMAL
U01379,JP,BASIC,2025-10-30 11:05:47.477808,NORMAL
U01380,DE,INTERMEDIATE,2026-01-04 11:05:47.477809,GOLD
U01381,FR,NONE,2025-11-05 11:05:47.477811,NORMAL
U01382,CA,BASIC,2025-08-06 11:05:47.477812,SILVER
U01383,FR,NONE,2026-05-15 11:05:47.477814,NORMAL
U01384,FR,NONE,2025-09-02 11:05:47.477815,SILVER
U01385,JP,FULL,2026-05-31 11:05:47.477816,NORMAL
U01386,FR,FULL,2025-11-26 11:05:47.477818,NORMAL
U01387,JP,BASIC,2025-11-05 11:05:47.477819,NORMAL
U01388,CA,INTERMEDIATE,2026-03-11 11:05:47.477821,SILVER
U01389,DE,BASIC,2026-03-29 11:05:47.477822,NORMAL
U01390,US,BASIC,2026-05-10 11:05:47.477823,NORMAL
U01391,CA,BASIC,2025-10-09 11:05:47.477825,NORMAL
U01392,CA,FULL,2025-07-22 11:05:47.477826,SILVER
U01393,CA,BASIC,2025-08-10 11:05:47.477828,NORMAL
U01394,AU,FULL,2025-11-10 11:05:47.477829,NORMAL
U01395,CA,NONE,2026-03-12 11:05:47.477830,NORMAL
U01396,DE,FULL,2026-02-14 11:05:47.477832,GOLD
U01397,FR,NONE,2025-08-24 11:05:47.477833,GOLD
U01398,AU,INTERMEDIATE,2025-08-29 11:05:47.477834,NORMAL
U01399,UK,BASIC,2025-10-12 11:05:47.477836,NORMAL
U01400,DE,FULL,2025-09-19 11:05:47.477838,NORMAL
U01401,UK,NONE,2026-05-03 11:05:47.477840,NORMAL
U01402,DE,BASIC,2026-06-29 11:05:47.477843,NORMAL
U01403,US,BASIC,2026-05-01 11:05:47.477845,NORMAL
U01404,FR,BASIC,2026-05-09 11:05:47.477847,SILVER
U01405,DE,NONE,2026-06-01 11:05:47.477848,NORMAL
U01406,DE,INTERMEDIATE,2026-04-23 11:05:47.477850,NORMAL
U01407,AU,BASIC,2026-07-01 11:05:47.477852,NORMAL
U01408,US,NONE,2026-06-01 11:05:47.477854,NORMAL
U01409,UK,INTERMEDIATE,2026-05-05 11:05:47.477855,NORMAL
U01410,DE,NONE,2026-06-22 11:05:47.477857,NORMAL
U01411,SG,FULL,2026-06-24 11:05:47.477859,NORMAL
U01412,FR,INTERMEDIATE,2026-05-12 11:05:47.477860,NORMAL
U01413,AU,NONE,2026-06-08 11:05:47.477862,NORMAL
U01414,FR,FULL,2026-07-04 11:05:47.477864,SILVER
U01415,SG,INTERMEDIATE,2026-04-23 11:05:47.477865,NORMAL
U01416,CA,NONE,2026-05-17 11:05:47.477867,NORMAL
U01417,SG,NONE,2026-04-18 11:05:47.477868,NORMAL
U01418,US,BASIC,2026-05-25 11:05:47.477870,NORMAL
U01419,US,NONE,2026-06-24 11:05:47.477871,NORMAL
U01420,AU,INTERMEDIATE,2026-05-31 11:05:47.477873,NORMAL
U01421,JP,NONE,2026-05-01 11:05:47.477875,NORMAL
U01422,DE,NONE,2026-05-09 11:05:47.477876,NORMAL
U01423,DE,FULL,2026-07-07 11:05:47.477878,NORMAL
U01424,US,NONE,2026-05-29 11:05:47.477879,NORMAL
U01425,CA,BASIC,2026-05-24 11:05:47.477881,NORMAL
U01426,FR,NONE,2026-06-04 11:05:47.477883,NORMAL
U01427,CA,BASIC,2026-06-06 11:05:47.477884,NORMAL
U01428,JP,BASIC,2026-06-08 11:05:47.477886,NORMAL
U01429,FR,BASIC,2026-06-15 11:05:47.477887,NORMAL
U01430,US,BASIC,2026-06-30 11:05:47.477889,NORMAL
U01431,FR,NONE,2026-05-12 11:05:47.477891,NORMAL
U01432,US,NONE,2026-06-14 11:05:47.477892,NORMAL
U01433,JP,FULL,2026-04-23 11:05:47.477894,NORMAL
U01434,UK,INTERMEDIATE,2026-06-23 11:05:47.477895,NORMAL
U01435,SG,INTERMEDIATE,2026-04-17 11:05:47.477897,NORMAL
U01436,DE,BASIC,2026-06-06 11:05:47.477899,NORMAL
U01437,AU,FULL,2026-04-18 11:05:47.477901,NORMAL
U01438,FR,NONE,2026-05-15 11:05:47.477902,NORMAL
U01439,US,NONE,2026-06-03 11:05:47.477904,NORMAL
U01440,DE,FULL,2026-07-01 11:05:47.477906,NORMAL
U01441,UK,BASIC,2026-05-13 11:05:47.477907,NORMAL
U01442,CA,NONE,2026-04-21 11:05:47.477909,NORMAL
U01443,CA,NONE,2026-06-20 11:05:47.477910,NORMAL
U01444,DE,NONE,2026-05-13 11:05:47.477912,NORMAL
U01445,DE,INTERMEDIATE,2026-04-26 11:05:47.477914,NORMAL
U01446,SG,BASIC,2026-05-06 11:05:47.477915,NORMAL
U01447,CA,NONE,2026-07-04 11:05:47.477917,NORMAL
U01448,US,BASIC,2026-05-19 11:05:47.477918,NORMAL
U01449,AU,BASIC,2026-05-07 11:05:47.477920,NORMAL
U01450,JP,NONE,2026-06-30 11:05:47.477921,SILVER
U01451,UK,BASIC,2026-05-08 11:05:47.477923,NORMAL
U01452,FR,BASIC,2026-05-24 11:05:47.477925,NORMAL
U01453,UK,NONE,2026-04-19 11:05:47.477926,NORMAL
U01454,UK,INTERMEDIATE,2026-05-26 11:05:47.477928,NORMAL
U01455,JP,NONE,2026-06-01 11:05:47.477930,NORMAL
U01456,JP,NONE,2026-05-20 11:05:47.477931,NORMAL
U01457,FR,BASIC,2026-06-25 11:05:47.477933,NORMAL
U01458,JP,NONE,2026-05-13 11:05:47.477935,NORMAL
U01459,JP,BASIC,2026-04-24 11:05:47.477936,NORMAL
U01460,DE,BASIC,2026-04-30 11:05:47.477938,SILVER
U01461,US,NONE,2026-05-12 11:05:47.477939,NORMAL
U01462,CA,NONE,2026-07-03 11:05:47.477941,NORMAL
U01463,AU,FULL,2026-05-03 11:05:47.477943,NORMAL
U01464,SG,INTERMEDIATE,2026-05-01 11:05:47.477944,NORMAL
U01465,US,INTERMEDIATE,2026-06-29 11:05:47.477946,NORMAL
U01466,AU,FULL,2026-07-06 11:05:47.477947,NORMAL
U01467,SG,NONE,2026-06-07 11:05:47.477949,NORMAL
U01468,UK,BASIC,2026-05-30 11:05:47.477950,NORMAL
U01469,UK,INTERMEDIATE,2026-04-24 11:05:47.477952,NORMAL
U01470,JP,NONE,2026-05-06 11:05:47.477954,NORMAL
U01471,CA,NONE,2026-05-26 11:05:47.477955,SILVER
U01472,SG,NONE,2026-04-26 11:05:47.477957,SILVER
U01473,US,BASIC,2026-06-11 11:05:47.477959,NORMAL
U01474,DE,NONE,2026-06-23 11:05:47.477960,NORMAL
U01475,SG,BASIC,2026-05-22 11:05:47.477962,NORMAL
U01476,SG,NONE,2026-07-03 11:05:47.477963,NORMAL
U01477,CA,INTERMEDIATE,2026-04-21 11:05:47.477965,NORMAL
U01478,UK,NONE,2026-05-07 11:05:47.477966,NORMAL
U01479,DE,BASIC,2026-06-27 11:05:47.477968,NORMAL
U01480,SG,NONE,2026-05-09 11:05:47.477970,NORMAL
U01481,AU,BASIC,2026-05-03 11:05:47.477972,NORMAL
U01482,US,BASIC,2026-04-21 11:05:47.477973,NORMAL
U01483,UK,BASIC,2026-04-21 11:05:47.477975,NORMAL
U01484,CA,NONE,2026-05-25 11:05:47.477977,NORMAL
U01485,UK,BASIC,2026-06-23 11:05:47.477978,NORMAL
U01486,JP,BASIC,2026-04-30 11:05:47.477980,NORMAL
U01487,DE,NONE,2026-06-12 11:05:47.477982,NORMAL
U01488,AU,BASIC,2026-06-19 11:05:47.477983,NORMAL
U01489,US,BASIC,2026-07-03 11:05:47.477985,NORMAL
U01490,DE,NONE,2026-05-14 11:05:47.477986,NORMAL
U01491,US,NONE,2026-05-11 11:05:47.477988,NORMAL
U01492,SG,NONE,2026-05-01 11:05:47.477990,NORMAL
U01493,UK,NONE,2026-05-04 11:05:47.477991,NORMAL
U01494,FR,BASIC,2026-05-13 11:05:47.477993,NORMAL
U01495,JP,INTERMEDIATE,2026-05-28 11:05:47.477994,NORMAL
U01496,JP,INTERMEDIATE,2026-06-26 11:05:47.477996,NORMAL
U01497,JP,NONE,2026-05-21 11:05:47.477997,NORMAL
U01498,CA,NONE,2026-07-02 11:05:47.477999,NORMAL
U01499,SG,NONE,2026-05-11 11:05:47.478001,NORMAL
U01500,FR,FULL,2026-06-14 11:05:47.478002,NORMAL
U01501,US,BASIC,2026-06-22 11:05:47.478004,NORMAL
U01502,UK,INTERMEDIATE,2026-06-21 11:05:47.478005,NORMAL
U01503,FR,NONE,2026-06-17 11:05:47.478007,NORMAL
U01504,SG,BASIC,2026-06-18 11:05:47.478008,NORMAL
U01505,UK,BASIC,2026-06-09 11:05:47.478010,NORMAL
U01506,AU,INTERMEDIATE,2026-06-11 11:05:47.478012,NORMAL
U01507,JP,NONE,2026-05-15 11:05:47.478013,NORMAL
U01508,SG,FULL,2026-06-10 11:05:47.478015,NORMAL
U01509,US,NONE,2026-05-16 11:05:47.478017,NORMAL
U01510,US,BASIC,2026-05-05 11:05:47.478018,NORMAL
U01511,AU,BASIC,2026-06-26 11:05:47.478020,NORMAL
U01512,CA,FULL,2026-07-07 11:05:47.478022,NORMAL
U01513,JP,BASIC,2026-06-01 11:05:47.478023,NORMAL
U01514,DE,NONE,2026-05-08 11:05:47.478025,NORMAL
U01515,US,FULL,2026-04-26 11:05:47.478026,NORMAL
U01516,CA,NONE,2026-06-21 11:05:47.478028,NORMAL
U01517,AU,INTERMEDIATE,2026-04-19 11:05:47.478029,NORMAL
U01518,UK,NONE,2026-04-19 11:05:47.478031,NORMAL
U01519,US,NONE,2026-05-02 11:05:47.478033,NORMAL
U01520,JP,INTERMEDIATE,2026-04-21 11:05:47.478034,NORMAL
U01521,US,BASIC,2026-05-27 11:05:47.478036,NORMAL
U01522,US,NONE,2026-05-23 11:05:47.478038,NORMAL
U01523,US,NONE,2026-04-20 11:05:47.478039,NORMAL
U01524,UK,BASIC,2026-04-28 11:05:47.478041,NORMAL
U01525,FR,NONE,2026-06-21 11:05:47.478042,NORMAL
U01526,JP,INTERMEDIATE,2026-05-08 11:05:47.478044,NORMAL
U01527,FR,INTERMEDIATE,2026-05-28 11:05:47.478046,NORMAL
U01528,DE,NONE,2026-05-15 11:05:47.478047,NORMAL
U01529,AU,BASIC,2026-05-12 11:05:47.478049,NORMAL
U01530,DE,BASIC,2026-05-09 11:05:47.478050,NORMAL
U01531,JP,INTERMEDIATE,2026-06-30 11:05:47.478052,NORMAL
U01532,CA,INTERMEDIATE,2026-06-28 11:05:47.478054,NORMAL
U01533,UK,NONE,2026-06-29 11:05:47.478055,NORMAL
U01534,AU,NONE,2026-06-20 11:05:47.478057,NORMAL
U01535,US,NONE,2026-04-19 11:05:47.478059,SILVER
U01536,SG,BASIC,2026-04-30 11:05:47.478060,NORMAL
U01537,US,NONE,2026-04-17 11:05:47.478062,NORMAL
U01538,FR,BASIC,2026-06-09 11:05:47.478063,NORMAL
U01539,FR,BASIC,2026-04-17 11:05:47.478065,NORMAL
U01540,AU,BASIC,2026-05-02 11:05:47.478067,NORMAL
U01541,SG,INTERMEDIATE,2026-05-30 11:05:47.478068,NORMAL
U01542,DE,INTERMEDIATE,2026-05-22 11:05:47.478070,NORMAL
U01543,DE,BASIC,2026-05-24 11:05:47.478071,NORMAL
U01544,DE,NONE,2026-06-18 11:05:47.478073,NORMAL
U01545,SG,NONE,2026-06-19 11:05:47.478075,NORMAL
U01546,SG,BASIC,2026-05-29 11:05:47.478076,NORMAL
U01547,US,BASIC,2026-06-12 11:05:47.478078,SILVER
U01548,FR,BASIC,2026-06-20 11:05:47.478079,SILVER
U01549,DE,NONE,2026-05-01 11:05:47.478081,NORMAL
U01550,SG,FULL,2026-05-06 11:05:47.478082,NORMAL
U01551,US,FULL,2026-06-19 11:05:47.478084,NORMAL
U01552,FR,BASIC,2026-05-05 11:05:47.478086,NORMAL
U01553,SG,INTERMEDIATE,2026-06-01 11:05:47.478087,NORMAL
U01554,FR,BASIC,2026-05-13 11:05:47.478089,NORMAL
U01555,SG,BASIC,2026-07-03 11:05:47.478091,NORMAL
U01556,CA,BASIC,2026-07-05 11:05:47.478092,NORMAL
U01557,UK,NONE,2026-05-24 11:05:47.478094,NORMAL
U01558,JP,INTERMEDIATE,2026-06-14 11:05:47.478095,NORMAL
U01559,US,NONE,2026-06-13 11:05:47.478097,NORMAL
U01560,CA,NONE,2026-06-27 11:05:47.478098,NORMAL
U01561,US,FULL,2026-04-22 11:05:47.478100,NORMAL
U01562,CA,NONE,2026-06-20 11:05:47.478102,NORMAL
U01563,FR,NONE,2026-06-02 11:05:47.478103,SILVER
U01564,UK,NONE,2026-04-28 11:05:47.478105,NORMAL
U01565,AU,NONE,2026-05-16 11:05:47.478107,NORMAL
U01566,CA,NONE,2026-05-15 11:05:47.478108,NORMAL
U01567,SG,NONE,2026-06-27 11:05:47.478110,NORMAL
U01568,FR,NONE,2026-05-02 11:05:47.478111,SILVER
U01569,UK,NONE,2026-05-21 11:05:47.478113,NORMAL
U01570,CA,NONE,2026-06-04 11:05:47.478115,NORMAL
U01571,SG,NONE,2026-04-27 11:05:47.478116,NORMAL
U01572,AU,NONE,2026-06-01 11:05:47.478118,NORMAL
U01573,DE,BASIC,2026-04-25 11:05:47.478119,NORMAL
U01574,US,INTERMEDIATE,2026-06-10 11:05:47.478121,NORMAL
U01575,AU,NONE,2026-05-31 11:05:47.478123,NORMAL
U01576,CA,NONE,2026-06-02 11:05:47.478124,NORMAL
U01577,JP,NONE,2026-04-17 11:05:47.478126,NORMAL
U01578,UK,BASIC,2026-05-06 11:05:47.478127,NORMAL
U01579,CA,INTERMEDIATE,2026-05-08 11:05:47.478129,NORMAL
U01580,UK,NONE,2026-05-09 11:05:47.478131,NORMAL
U01581,DE,NONE,2026-07-06 11:05:47.478132,NORMAL
U01582,AU,INTERMEDIATE,2026-05-29 11:05:47.478134,NORMAL
U01583,US,NONE,2026-06-18 11:05:47.478135,NORMAL
U01584,US,NONE,2026-05-24 11:05:47.478137,NORMAL
U01585,JP,INTERMEDIATE,2026-06-29 11:05:47.478139,NORMAL
U01586,SG,BASIC,2026-06-26 11:05:47.478140,NORMAL
U01587,DE,BASIC,2026-05-31 11:05:47.478142,NORMAL
U01588,FR,INTERMEDIATE,2026-06-26 11:05:47.478144,NORMAL
U01589,DE,NONE,2026-05-03 11:05:47.478145,NORMAL
U01590,SG,NONE,2026-05-26 11:05:47.478147,NORMAL
U01591,JP,INTERMEDIATE,2026-06-10 11:05:47.478148,NORMAL
U01592,UK,BASIC,2026-05-02 11:05:47.478150,NORMAL
U01593,SG,FULL,2026-06-24 11:05:47.478152,NORMAL
U01594,FR,NONE,2026-05-30 11:05:47.478153,NORMAL
U01595,FR,NONE,2026-04-23 11:05:47.478155,NORMAL
U01596,JP,NONE,2026-06-23 11:05:47.478157,NORMAL
U01597,DE,NONE,2026-06-09 11:05:47.478158,NORMAL
U01598,CA,BASIC,2026-06-28 11:05:47.478160,NORMAL
U01599,US,INTERMEDIATE,2026-06-29 11:05:47.478161,NORMAL
U01600,JP,NONE,2026-07-03 11:05:47.478163,NORMAL
U01601,US,BASIC,2026-05-04 11:05:47.478165,NORMAL
U01602,UK,NONE,2026-07-03 11:05:47.478166,NORMAL
U01603,UK,FULL,2026-06-26 11:05:47.478168,NORMAL
U01604,SG,BASIC,2026-06-13 11:05:47.478169,NORMAL
U01605,DE,FULL,2026-06-20 11:05:47.478171,NORMAL
U01606,JP,BASIC,2026-06-18 11:05:47.478173,NORMAL
U01607,US,BASIC,2026-04-25 11:05:47.478174,NORMAL
U01608,SG,FULL,2026-06-02 11:05:47.478176,NORMAL
U01609,JP,FULL,2026-06-26 11:05:47.478178,NORMAL
U01610,FR,BASIC,2026-05-09 11:05:47.478179,NORMAL
U01611,SG,INTERMEDIATE,2026-06-25 11:05:47.478181,GOLD
U01612,JP,BASIC,2026-05-15 11:05:47.478183,NORMAL
U01613,UK,BASIC,2026-05-29 11:05:47.478184,NORMAL
U01614,FR,INTERMEDIATE,2026-05-06 11:05:47.478186,NORMAL
U01615,UK,NONE,2026-07-03 11:05:47.478187,NORMAL
U01616,AU,BASIC,2026-06-02 11:05:47.478189,NORMAL
U01617,JP,BASIC,2026-05-13 11:05:47.478191,NORMAL
U01618,JP,INTERMEDIATE,2026-05-15 11:05:47.478192,NORMAL
U01619,FR,NONE,2026-05-09 11:05:47.478194,PLATINUM
U01620,UK,NONE,2026-05-07 11:05:47.478195,NORMAL
U01621,UK,NONE,2026-06-28 11:05:47.478197,NORMAL
U01622,UK,INTERMEDIATE,2026-04-24 11:05:47.478199,NORMAL
